ID PREVISION SIC;CODIGO PROTOCOLO;NOMBRE;PROGRAMACION;PERIODICIDAD;FECHA;MES;N SEMANA;CODIGO ESPECIALIDAD;ESPECIALIDAD;HORAS;TIPO;ESTADO
399094;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-03-26;marzo;9;51;M-ELECTRICIDAD;1;INTERNA;
399095;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;51;M-ELECTRICIDAD;1;INTERNA;
399096;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";06-05-26;mayo;18;51;M-ELECTRICIDAD;1;INTERNA;
399097;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";10-06-26;junio;23;51;M-ELECTRICIDAD;1;INTERNA;
399098;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;51;M-ELECTRICIDAD;1;INTERNA;
399099;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";05-08-26;agosto;31;51;M-ELECTRICIDAD;1;INTERNA;
399100;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-09-26;septiembre;36;51;M-ELECTRICIDAD;1;INTERNA;
399101;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;51;M-ELECTRICIDAD;1;INTERNA;
399102;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-11-26;noviembre;44;51;M-ELECTRICIDAD;1;INTERNA;
399103;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-12-26;diciembre;49;51;M-ELECTRICIDAD;1;INTERNA;
399104;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;51;M-ELECTRICIDAD;1;INTERNA;
399105;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-02-26;febrero;5;51;M-ELECTRICIDAD;1;INTERNA;
399106;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-03-26;marzo;9;51;M-ELECTRICIDAD;1;INTERNA;
399107;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;51;M-ELECTRICIDAD;1;INTERNA;
399108;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";06-05-26;mayo;18;51;M-ELECTRICIDAD;1;INTERNA;
399109;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";10-06-26;junio;23;51;M-ELECTRICIDAD;1;INTERNA;
399110;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;51;M-ELECTRICIDAD;1;INTERNA;
399111;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";05-08-26;agosto;31;51;M-ELECTRICIDAD;1;INTERNA;
399112;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-09-26;septiembre;36;51;M-ELECTRICIDAD;1;INTERNA;
399113;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;51;M-ELECTRICIDAD;1;INTERNA;
399114;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-11-26;noviembre;44;51;M-ELECTRICIDAD;1;INTERNA;
399115;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-12-26;diciembre;49;51;M-ELECTRICIDAD;1;INTERNA;
399116;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;51;M-ELECTRICIDAD;1;INTERNA;
399117;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-02-26;febrero;5;51;M-ELECTRICIDAD;1;INTERNA;
399118;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-03-26;marzo;9;51;M-ELECTRICIDAD;1;INTERNA;
399119;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;51;M-ELECTRICIDAD;1;INTERNA;
399120;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";06-05-26;mayo;18;51;M-ELECTRICIDAD;1;INTERNA;
399121;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";10-06-26;junio;23;51;M-ELECTRICIDAD;1;INTERNA;
399122;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;51;M-ELECTRICIDAD;1;INTERNA;
399123;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";05-08-26;agosto;31;51;M-ELECTRICIDAD;1;INTERNA;
399124;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-09-26;septiembre;36;51;M-ELECTRICIDAD;1;INTERNA;
399125;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;51;M-ELECTRICIDAD;1;INTERNA;
399126;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-11-26;noviembre;44;51;M-ELECTRICIDAD;1;INTERNA;
399127;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-12-26;diciembre;49;51;M-ELECTRICIDAD;1;INTERNA;
399128;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-01-26;enero;1;51;M-ELECTRICIDAD;1;INTERNA;
399129;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-02-26;febrero;5;51;M-ELECTRICIDAD;1;INTERNA;
399130;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-03-26;marzo;9;51;M-ELECTRICIDAD;1;INTERNA;
399131;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-04-26;abril;14;51;M-ELECTRICIDAD;1;INTERNA;
399132;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";06-05-26;mayo;18;51;M-ELECTRICIDAD;1;INTERNA;
399133;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";10-06-26;junio;23;51;M-ELECTRICIDAD;1;INTERNA;
399134;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";08-07-26;julio;27;51;M-ELECTRICIDAD;1;INTERNA;
399135;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";05-08-26;agosto;31;51;M-ELECTRICIDAD;1;INTERNA;
399136;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-09-26;septiembre;36;51;M-ELECTRICIDAD;1;INTERNA;
399137;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";07-10-26;octubre;40;51;M-ELECTRICIDAD;1;INTERNA;
399138;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";04-11-26;noviembre;44;51;M-ELECTRICIDAD;1;INTERNA;
399139;I306;Transformadores;MANTENIMIENTO MENSUAL;"Mensual ; Cada 1mes(es); Comienza el año 2026; A partir de enero; Cada semana 2: Mié(M)";09-12-26;diciembre;49;51;M-ELECTRICIDAD;1;INTERNA;
400114;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400116;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400118;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400120;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400122;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400124;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400126;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400128;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400130;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400132;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400134;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400136;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400138;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400140;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400142;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400144;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400146;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400148;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400150;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400152;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400154;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400156;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400158;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400160;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400162;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400164;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400166;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400168;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400170;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400172;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400174;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400176;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400178;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400180;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400182;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400184;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
400186;I323;Tableros Eléctricos Secundarios;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2025; A partir de marzo; Cada semana 3: Lun(M)";09-03-26;marzo;10;51;M-ELECTRICIDAD;1;INTERNA;
401342;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401343;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401344;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401345;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401346;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401347;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401348;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401349;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401350;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401351;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401352;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401353;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401354;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401355;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401356;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401357;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401358;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401359;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401360;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401361;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401362;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401363;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401364;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";07-04-26;abril;14;57;M-POLIVALENTE;3;INTERNA;
401365;I015;Campanas Extractoras;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de abril; Cada semana 2: Mar(M)";06-10-26;octubre;40;57;M-POLIVALENTE;3;INTERNA;
401522;I024;Cinta Transportadora;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Mar(M)";16-06-26;junio;24;57;M-POLIVALENTE;1;INTERNA;
401523;I024;Cinta Transportadora;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de junio; Cada semana 3: Mar(M)";15-12-26;diciembre;50;57;M-POLIVALENTE;1;INTERNA;
401952;I102;Exteriores;MANTENIMIENTO SEMESTRAL;"Mensual ; Cada 6mes(es); Comienza el año 2026; A partir de enero; Cada semana 1: Lun(M)";05-01-26;enero;1;57;M-POLIVALENTE;10;INTERNA;
